명칭,전화번호,주소,개요,규모,수용 가능 인원,객실 수,객실 유형,주차 가능,조리 가능,체크인,체크아웃,예약 안내,예약안내 홈페이지,픽업서비스,식음료장,공용 샤워실,상세정보,환불규정
제주티라호텔,nan,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 41,"제주도 성산 일출봉 해안과 신양리 섭지코지로 이어지는 환상적인 풍광을 볼 수 있는 곳에 위치한 티라호텔은 그리스 에게해의 남부에 위치한 화산섬의 이름인 티라섬의 이미지를 연결시켜 만든 곳이다. 티라호텔은 제주도의 랜드마크 성산일출봉의 오션뷰를 감상할 수 있는데/ 테라스룸과 스위트룸은 제주의 오름과 성산일출봉의 아름다운 일출을 감상할 수 있다. 객실 바닥은 마루로 되어 있고/ 조명과 온도 등 침대 옆의 스위치 패널에 원터치로 조절이 가능하며 천정 시스템 에어컨이 설치되어 있어 편리하고 침대 옆에는 무드등도 있어 아늑한 분위기를 연출한다. 
4층 카페에는 정수기와 커피 머신 및 제빙기/ 전자레인지가 마련되어 있어 셀프로 무료 사용이 가능하여 넓은 공간에서 휴식을 취할 수 있기에 투숙객들의 호응이 좋다.",nan,nan,30실,nan,가능(전기차충전소 있음/ 이용시 반드시 차량에 전화번호 남길 것),취사 불가,15:00,익일 11:00,nan,nan,nan,한식당,없음,nan,nan
공주잉크관광호텔,nan,충청남도 공주시 신관동,"공주INK호텔은 공주시 신관동 금강변에 위치한 호텔이다. 총 8개 층으로 이루어져 있으며 공산성과 금강을 한눈에 담을 수 있는 루프탑이 개방되어 있어 공산성의 야경을 볼 수 있다. 일부 객실에서는 공산성과 금강이 보이는 뷰로/ 객실 내에서도 아름다운 경관을 즐길 수 있다. 투숙객들이 무료로 즐길 수 있는 탁구대도 설치되어 있으며/ 로비에는 커피와 스낵바가 구비되어 있다. 또한/ 무료 조식 서비스를 운영하고 있다.
공주INK호텔은 공주종합버스터미널과 매우 가까운 위치에 있어 뛰어난 접근성을 자랑한다. 자동차로는 국도 32호선 금벽로 등을 통해 접근할 수 있고 당진영덕고속도로 및 천안논산고속도로 공주 IC도 가깝다. 인근 관광지로는 공산성/ 무령왕릉/ 국립공주박물관/ 금강신관공원 등이 있다.",nan,nan,nan,nan,가능,nan,15:00,익일 11:00,nan,nan,nan,nan,없음,nan,nan
자우리호텔 당진점,nan,충청남도 당진시 석문면 통정리,"자우리호텔 당진점은 총 7층 규모의 호텔로/ 서해안 석문산업단지와 인접하여 서해안 관광이나 석문산업단지 출장 시에 이용하기에 좋다. 1층 레스토랑에서 조식이 제공되며/ 1층 로비에는 원두커피/ 시리얼/ 우유 등이 준비되어 있는 스낵바가 있다. 또한/ 일부 객실에 고사양 컴퓨터 혹은 안마의자가 구비되어 있는 등 다양한 객실이 마련되어 있다.
자우리호텔 당진점은 당진 방면에서 지방도 615호선/ 서해안에서는 국도 38호선을 이용해 접근할 수 있다. 석문면 소재지에 위치하여 각종 편의시설이 있으며/ 주변에는 장고항/ 왜목마을 등의 관광지가 있다.",nan,nan,40실,nan,가능(10대 주차 가능),nan,17:00,익일 12:00,nan,nan,nan,nan,없음,nan,nan
나인트리 프리미어 로카우스 호텔 서울 용산,nan,서울특별시 용산구 한강대로23길 25 (한강로3가),"나인트리 프리미어 로카우스 호텔 서울 용산은 서울의 중심인 용산에 위치해 최고의 입지와 탁월한 접근성을 자랑한다. 교통의 중심지로 KTX 및 ITX/ 지하철 등을 이용하여 서울 시내와 서울 외 지역을 편하게 이동할 수 있는 용산역을 비롯하여 국립중앙박물관/ 용리단길/ 한강공원/ 남산타워 등 다채로운 서울의 문화와 트렌드를 접하고 즐길 수 있다. 
아울러 지하 6층부터 지상 31층까지의 규모로 총 274객실과 실내 수영장/ 이그제큐티브 라운지/ 아페티 레스토랑/ 로카우스 델리/ 미팅룸 8개 그리고 결혼식 및 각종 연회 진행이 가능한 최적화된 다양한 부대시설이 준비되어 있다. 나인트리 프리미어 로카우스 호텔은 비즈니스 고객을 비롯해 모든 여행객에게 도심 속의 편안하고 여유로운 휴식 서비스를 제공하며 차별화된 프리미엄 시설이 돋보이는 안락한 숙소이다. 만족스러운 서울 여행을 위해 나인트리 프리미어 로카우스 호텔만의 숨겨진 특별한 경험을 만끽해 보는 것도 여행의 즐거움을 더하는 경험이다.
호텔 객실의 성수기와 비수기 요금은 숙박 문의 및 예약 시 전화 문의로 확인하면 된다.",지하 6층 / 지상 31층,객실(656명)/ APETI 레스토랑(106석)/ EFL(48석)/ 하모니스홀(200석)/ 플로리스홀(220석)/ 로카우스 델리(20석),274실,nan,있음(소형 104대 주차가능),불가,15:00,익일 11:00,홈페이지 / 유선 / 기타 OTA 가능,nan,nan,아페티 (조식〮브런치〮석식) / 로카우스 델리 (베이커리〮음료),없음,nan,nan
헬로호텔,nan,충청남도 서산시 읍내2로 14 (읍내동),"헬로호텔은 서산 시내 중심부에 위치한 비즈니스호텔이다. 지상 5층 규모의 건물에 들어서 있으며 다양한 객실을 갖추고 있다. 특히 드라이브인 객실을 갖추고 있는 것이 특징이라 할 수 있다. 또한 다른 객실들도 1 객실 1 주차가 가능한 주차 공간을 갖추고 있으며 전기차 충전시설도 갖추고 있다. 무료 조식 서비스도 제공되고 있어/ 다양한 형태의 여행객들과 특히 아이가 있는 가족 단위 여행객들에게 편리한 호텔이다. 시내에 위치하여 주변에 다양한 편의시설이 들어서 있는 것도 장점이다. 숙박업소 애플리케이션을 통해 예약하면 좀 더 저렴하게 이용할 수 있다.
헬로호텔은 국도 29호선/ 32호선과 지방도 649호선에서 안견로/ 고운로 등을 통해 접근할 수 있으며/ 고속도로는 서해안고속도로 서산IC가 가깝다. 대중교통은 서산공용버스터미널을 이용할 수 있다. 주변에는 서산중앙호수공원/ 부춘산체육공원 등이 있다.",nan,nan,nan,nan,있음(1객실 1주차),불가,17:00,익일 12:00,nan,nan,nan,nan,없음,nan,nan
태왕리조트,nan,전북특별자치도 부안군 변산면 궁항영상길 68,"태왕 리조트&호텔은 에메랄드빛 바다가 보이는 변산면에 자리하고 있다. 전 객실 오션뷰로 발코니에서 온수제트스파도 프라이빗하게 즐길 수 있다. 조리 도구/ 냉장고/ 밥솥/ 커피포트 등이 있어 간단한 취사가 가능하다. 
루프탑에는 5월에서 10월까지 이용이 가능한 야외 온수 인피니티 풀이 있으며 이용 시 수영복이나 래시가드 착용은 필수이다. 또한 사우나를 이용할 수 있는 찜질방이 있어 황토방에서 여행의 피로를 풀거나/ 드라마펜션 1층의 공용 바비큐존에서 바비큐를 즐기는 것도 좋다. 1층에는 무인매점/ 루프 마리나 카페가 있고/ 넓은 루프트 탑 가든에서 아름다운 서해바다를 감상하며 힐링을 만끽할 수 있다. 
태왕 리조트의 모든 침대는 에이스침대이며 시트와 커버등을 매일 교체하기 때문에 항상 쾌적한 기분을 느낄 수 있다. 또한/ 전 객실 실내 금역구역이며 객실 내에서는 해산물 및 고기 요리와 튀김류 조리는 최대한 삼가야 한다. 
주변으로 채석강/ 직소폭포/ 누에타운 등 서해안의 관광지들이 많이 있어 같이 둘러볼 수 있다.",6층 / 루프탑 / 40객실,230명,40실,nan,가능(소형 80대),가능,15:00,익익 11:00,전화예약,nan,nan,nan,없음,nan,nan
호텔모닝캄,nan,충청북도 음성군 맹동면 대하2가길 28,호텔모닝캅은 충북혁신도시에 위치한 호텔이다. 객실은 한 방에 최대 인원 3명을 기준으로 일반식/ 스위트/ 특실 트윈/ 특실 더블/ VIP로 구성되어 있다. 전 객실에서 넷플릭스 및 디즈니 플러스를 이용할 수 있고/ 욕실이 넓고 욕조가 마련되어 있어 여독을 풀기에 적당한 곳이다. 또한 프린터/ 24시간 이용이 가능한 스낵바/ 커피 머신 등이 구비되어 있다. 조식은 3층 레스토랑에서 오전 7시부터 9시 사이에 무료로 제공하고 있다.,nan,nan,nan,nan,nan,nan,17:00,익일 12:00,nan,nan,nan,nan,없음,nan,nan
홀리데이인익스프레스 서울홍대,nan,서울특별시 마포구 양화로 188 (동교동),"홀리데이인 익스프레스 서울홍대는 홍대입구역에 위치하여 조식이 포함된 합리적인 가격으로 이용할 수 있는 가성비 좋은 호텔이다. 체크인은 7층 로비에서 한다. 
호텔에는 로비/ 객실/ 회의실 2개소/ 피트니스센터/ 비즈니스센터/ 코인 세탁실/ 레스토랑 등의 시설이 있다.
현대적인 스타일의 객실에 업무용 책상/ 금고가 구비되어 있어 비즈니스 출장용으로도 이용하기 편리하다. 미니 냉장고에 무료 생수가 제공되고 무료 커피와 차도 준비되어 있다. 가족/ 친구들과의 행사나 프라이빗한 모임을 위한 2개의 회의실도 보유하고 있다. 필요에 따라 총 30석을 합쳐서 하나의 회의실로 사용할 수 있다. 또한/ 투숙객에게는 무료 피트니스센터를 제공하고 비즈니스센터에서는 공용 노트북도 이용할 수 있다. 7층에 선셋클라우드에서는 런치뷔페도 운영하고 있어 탁 트인 전망에서 다양한 음식들을 맛볼 수 있다.
홍대 중심에 있어서 홍대에서 매년 열리는 대학 콘서트와 여러 가지 축제를 즐기기에 좋다. 라이브 음악과 다양한 문화를 즐길 수 있는 레스토랑과 카페도 주위에 많고 바로 옆에 홍대 AK몰이 있어서 쇼핑도 편리하다. 수도권 지하철 2호선 홍대입구역 5번 출구에서 가깝다.",nan,nan,nan,nan,nan,불가,15:00,익일 12:00,nan,nan,nan,nan,없음,nan,nan
서대산드림리조트,nan,충청남도 금산군 추부면 성당로 247,"금산군 추부면 성당리에 위치한 서대산드림리조트는 충청남도에서 가장 높은 산인 서대산(해발 905m) 서쪽 자락에 위치해 있다. 95만 평 규모의 숙박시설을 갖추고 있어 단체 숙박 및 행사가 가능한 곳이다. 여러 레포츠 시설/ 바비큐 파티장/ 단체 대여가 가능한 강당과 식당이 있어 야외 공연 및 행사까지 단체 행사에 최적화되어 있다. MT/ 워크숍/ 수련회 등 단체 프로그램을 진행하기에 적합한 종합휴양지라 할 수 있다.
서대산드림리조트는 금산/ 대전/ 옥천 방면에서 국도 37호선을 타고 오다가 성당로로 접어들어 접근할 수 있다. 또한 대전통영고속도로 추부IC가 가깝다. 주변에는 서대산 외에 만인산 등의 휴양림이 있다.",nan,nan,nan,nan,가능(소형 30대/ 대형 10대 주차가능),nan,nan,nan,nan,nan,nan,nan,없음,nan,nan
호텔더마크해운대,nan,부산광역시 해운대구 해운대해변로298번길 29 (중동),"대한민국 최고의 휴양지 해운대 해변이 1분 거리이며/ 동백섬/ 벡스코/ 해운대해수욕장 등 주변 관광 명소들이 가까운 완벽한 위치 조건의 호텔이다. 부산 해운대는 매 시즌 천만 명 이상 방문하는 가장 잘 알려진 관광지이다. 여름뿐만 아니라 일 년 내내 부산의 역동적인 분위기를 찾는 많은 관광객들로 붐비는 지역으로/ 해운대해수욕장 앞에 위치하고 있는 호텔 더마크 해운대는 다른 호텔보다 더 철저한 클리닝 시스템으로 객실의 청결 상태를 관리하며 비대면 셀프체크인/ 기간제 출입 코드 도어락 등 편리하고 안전한 시스템으로 운영된다.
가성비 최고의 만족도 높은 호텔로/ 공항 리무진버스/ 지하철역/ 버스 정류장이 가까워 접근성이 좋고/ 호텔 주변에는 시장/ 레스토랑/ 바 등 남녀노소를 불문하고 즐길 거리가 많은 관광지구에 있는 호텔이다.",지하 7층~지상 22층,nan,100개,nan,가능(약 100대),가능,16:00,익일 11:00,nan,nan,nan,nan,없음,nan,nan
썬클라우드호텔,nan,부산광역시 해운대구 해운대해변로 287 (중동)6층 썬클라우드 호텔,"부산관광특구인 해운대 해수욕장에 가장 가까운 호텔인 썬클라우드호텔은 모던한 인테리어의 객실을 보유한 호텔로/ 호텔에서 신호등만 건너면 해운대 해수욕장 메인 스트리트와 연결되어 있으며/ 오션뷰가 있는 다양한 객실을 보유하고 있으며/ 온 가족이 함께 할 수 있는 큰 객실인 레지던스형 호텔이다.
호텔 바로 앞에 해운대 바닷가가 있어 전망도 좋고/ 주변에 식당/ 주점/ 시장 등 볼거리 즐길 거리가 많아서 이용에 편리하고/ 아름다운 관광지 해운대에 위치한 호텔로 많은 추억을 남길 수 있는 호텔이다.
객실에서 바라보는 해운대해수욕장과 동백섬 뷰는 감탄을 자아내게 하며/ 방문하는 투숙객이 편안하고 여유로운 휴식을 가질 수 있도록 최상의 서비스를 제공하는 호텔이다.",nan,nan,100개,nan,가능,불가,15:00,익일 11:00,nan,nan,nan,있음,없음,nan,nan
소래호텔카카오,nan,인천광역시 남동구 앵고개로948번길 48 (논현동),"관광호텔카카오는 소래포구에 위치해 있다. 소래포구는 서울/ 인천을 비롯한 수도권 주민들이 즐겨 찾는 관광지로 유명하다. 카카오호텔에서 도보로 가까운 소래포구 어시장에서는 당일 어획한 신선도가 높은 생선과 해산물을 판매하고 있어 볼거리와 함께 미식여행을 함께 할 수 있다. 조금만 나가면 서해와 너른 갯벌을 볼 수 있으며 낙조와 함께 인천대교와 어우러진 멋진 스카이라인도 조망할 수 있다. 호텔 앞에는 광장이 있어 저녁에 별자리를 감상할 수도 있다. 소래습지생태공원/ 소래역사관/ 송도센트럴파크/ 세계 최장길이의 인천대교 등 유명 관광지와의 접근성이 좋은 것도 장점이다. 
관광호텔 카카오는 VIP룸부터 펜트/ 스위트/ 디럭스 등 총 70개의 다양한 형태의 객실을 보유하고 있으며/ 노트북과 프라이빗한 공간까지 제공하고 있다. 간편한 조식을 무료로 제공하며 깔끔하고 세련된 인테리어로 꾸며진 객실 내에는 TV/ 냉장고/ 에어컨/ 공기청정기와 충전케이블/ 목욕용품 등이 있다.
수인선 소래포구역에서 도보로 7분 거리에 있으며 서해안고속도로/ 인천외곽순환도로 등이 있어 교통이 편리하다.",nan,nan,70개,nan,가능,불가,15:00,익일 12:00,전화 예약 및 온라인 예약,nan,불가,nan,없음,nan,nan
코보스호텔,nan,서울특별시 영등포구 국회대로72길 9 (여의도동),"코보스호텔은 영등포구 여의도에 있는 호텔이다. 6가지 타입의 객실/ 카페&Bar/ 비지니스센터/ 피트니스룸/ 세탁실/ 다이닝룸/ 골프라운지/주차장이 있다. 
객실은 스탠다드 타입부터 스위트 타입까지 다양하다. 1층 카페에서는 다양한 차와 음료를 즐길 수 있으며 아침에는 조식/ 야간에는 Bar 공간으로 사용도며 24시간 이용 가능한 비즈니스 센터가 있다. 세탁실은 24시간 이용 가능하고 세탁 및 건조/ 다림질을 할 수 있다. 10층 다이닝룸에는 전자레인지/ 싱크대/ 식탁이 마련되어 있다. 호텔 옥상에는 골프라운지에가 있다.
수도권 지하철 9호선 국회의사당역 1번 출구에서 350m에 있다. 도보 거리에 국회의사당/ 순복음교회/ IFC쇼핑몰/ 현대 Park 1/ 여의도공원/ 한강/ 여의도한강공원 등이 있다.",nan,nan,nan,nan,있음,불가,15:00,익일 12:00,전화/ 온라인,nan,nan,nan,없음,nan,nan
불국사한옥동오당,010-2936-6350,경상북도 경주시 진티길 5-58 (진현동),불국사 도보 5분거리에 위치한 불국사한옥동오당은 넓은 주차장/ 깨끗하고 조용한 환경/ 카페 같은 공용주방/ 친절한 서비스/ 돌담과 책담이 있는 넓은 잔디마당/ 주인이 직접 그린 그림과 서각/ 그리고 토우인형 등으로 아름답게 꾸며진 숙소이다.  총 3개의 객실 운영(방/거실/화장실/누마루)중이며 공용주방과 별도의 바비큐 시설을 갖추고 있는 감성숙소이다.,약 270평(건물동/ 잔디마당/ 바베큐장/ 파고라 쉼터),12명,3실,한실,가능,불가,15:00,익일 11:00,가능(010-2936-6350),nan,불가,공용주방 (정수기/커피/녹차/컵/식기류등),없음,"객실명:청운/ 백운
객실크기:7평
객실수:0
기준인원:2최대인원:3
※ 위 정보는 2024년 06월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:130000(성수기: 140000)
비수기주말최소:170000(성수기: 180000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:연화
객실크기:10평
객실수:0
기준인원:3최대인원:4
※ 위 정보는 2024년 06월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:180000(성수기: 190000)
비수기주말최소:220000(성수기: 230000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",예약 사이트에서 정한 규정대로 환불.
동파랑,0507-1316-4247,경상북도 경주시 양정로98번길 16-8 (황오동),동파랑은 경주의 동쪽 언덕에 피어난 아지랑이라는 뜻으로/ 옛 한옥의 서까래를 나무와 흙으로 고스란히 복원한 전통 한옥 독채 숙소다. 한옥 독채 숙소와 별채 다이닝룸으로 구성되어 있는데/ 독채에는 포그한 침실/ 안락한 거실과 작은 주방/ 화장실/ 사계절 온수풀이 가능한 실내 자쿠지가 있고/ 별채에는 넓은 주방과 다이닝룸이 있다. 따뜻한 햇살이 반겨주는 마당에서는 차나 커피를 마시며 맑은 하늘과 초록빛 자연을 즐길 수 있다.,1층 한옥 약 330㎡,10,3,양실/ 한실,가능,가능(독채 동녘룸)/ 불가(언덕룸),15:00,11:00,가능(0507-1316-4247),"<a href=""https://pcmap.place.naver.com/accommodation/1607470073 target=_blank"" title=""동파랑(으)로 이동"">https://pcmap.place.naver.com/accommodation/1607470073/</a>",불가,없음,없음,"객실명:한옥 독채
객실크기:0평
객실수:0
기준인원:2최대인원:6
한옥독채로 분리된 숙소와 자쿠지/ 룸의 공간분리로 가족여행에 안성맞춤/ 방2개 거실/ 화장실 2개로 편리한 여행을 즐길 수 있음
비수기주중최소:290000(성수기: 350000)
비수기주말최소:450000(성수기: 450000)
목욕시설:Y
욕조:Y
홈시어터:Y
에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:언덕룸(2인실)
객실크기:0평
객실수:0
기준인원:2최대인원:2
한국실 정원을 사이에 두고 위치한 룸으로 방1개/ 화장실 1개 욕실 어메니티(치약/치솔/샴푸/린스/바디크린져/ 비누/ 폼크린져/ 샤워타월/ 타월)가 준비되어 있습니다. 개인의 프라이버시를 존중하며 편안한 침구류로 안락한 잠자리/ 최상의 컨디션을 유지
비수기주중최소:70000(성수기: 70000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:동녘룸(2인실)
객실크기:0평
객실수:0
기준인원:2최대인원:2
정원을 사이에 두고 방1개 화장실1개 취사가능한 숙소로 최상의 컨디션유지를 위한 침구류 제공
비수기주중최소:80000(성수기: 80000)
비수기주말최소:130000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
","이용 10일 전 :100% / 이용 9-8일 전 :10% 차감 / 이용 7일 전 :30% 차감 / 이용 6일 전 :40%
차감 / 이용 5일 전 :50% 차감 / 이용 4일 전-당일 : 취소 불가"
한옥스테이 오늘,010-5919-1522,전북특별자치도 전주시 완산구 향교길 155-26 (교동),한옥스테이 오늘은 전주 교동 전주향교 근처에 위치한 독채 한옥 숙소다. 실내는 더블사이즈 침대와  다기세트가 준비된 방과 퀸 사이즈 침대와 협탁이 준비된 방/ 빔프로젝트와 블루투스 스피커/ 전통놀이 세트가 준비된 거실/ 주방/ 욕실로 구성되어 있고/ 야외는 징검다리/ 연못이 있는 앞마당과 수영장/ 불멍존/ 방방놀이존이 있는 뒷마당으로 나뉘어진다. 사계절 온수풀에서 물놀이를 하고 불멍을 하며 도란도란 추억을 쌓을 수 있다.,독채,6,1,양실/ 한실,가능,가능,15:00,11:00,가능(010-5919-1522/ hanoktoday@naver.com),"<a href=""http://hanoktoday.com target=_blank"" title=""한옥스테이 오늘(으)로 이동"">http://hanoktoday.com/</a>",불가,없음,있음,"객실명:독채
객실크기:24평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:350000(성수기: 450000)
비수기주말최소:450000(성수기: 550000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:PC:Y
케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
","10일 전 총 결제금에 100% 환불
9일 전 총 결제금에 90% 환불
8일 전 총 결제금에 80% 환불
7일 전 총 결제금에 70% 환불
6일 전 총 결제금에 60% 환불
5일 전 총 결제금에 50% 환불
4일 전 총 결제금에 40% 환불
3일 전 변경 및 환불 불가ᅳ"
산온 리트릿,010-2523-5799,경상북도 안동시 풍산읍 우렁길 90-8,경상북도 안동시 풍산읍에 위치한 산온 리트릿은 산 아래 조용하고 한적한 공간에서 아늑한 하룻밤을 선사하는 특별한 공간으로/ 약 250평의 너른 공간을 한팀이 오롯이 사용할 수 있다. 실내는 프라이빗하게 나눠진 두개의 침실과 두개의 화장실/ 거실/ 넓은 주방/ 다도룸 등이 모던한 디자인으로 구성되어 있고/ 야외에는 마당/ 바베큐존/ 수영장/ 불멍존이 있다. 노을을 보며 준비된 우롱차로 다도를 즐기고/ 아침 찬 공기와 함께 라벤더향 목욕을 하며 하루를 시작해보기를 추천한다.,nan,4,1,양실,가능,가능,15:00,11:00,가능(0507-1371-5799),"<a href=""https://booking.naver.com/booking/3/bizes/782802 target=_blank"" title=""산온 리트릿(으)로 이동"">https://booking.naver.com/booking/3/bizes/782802/</a>",nan,없음,없음,"객실명:독채
객실크기:27평
객실수:0
기준인원:2최대인원:4
산온의 두번째 공간/ 안동 풍산읍에 위치한 산온 리트릿입니다!
비수기주중최소:479000(성수기: 640000)
비수기주말최소:560000(성수기: 780000)
목욕시설:Y
욕조:Y
홈시어터:Y
에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
","이용 14일전까지 총 결제금액의 100% 환불/ 이용 9일전까지 총 결제금액의 90% 환불
이용 8일전까지 총 결제금액의 80% 환불/ 이용 7일전까지 총 결제금액의 70% 환불
이용 6일전까지 총 결제금액의 60% 환불 /이용 5일전까지 총 결제금액의 50% 환불
이용 4일전까지 총 결제금액의 40% 환불 /이용 3일전부터 변경 / 환불 불가"
더캡슐 반포,070-8095-4126,서울특별시 서초구 주흥3길 13 (반포동)1층 별관,더캡슐반포는 강남 한복판에서 합리적인 가격으로 머물 수 있는 캡슐하우스다. 1층에는 라운지/ 샤워실/ 화장실이 있고 / 2층에는 수면을 위한 캡슐 공간이 준비되어 있다. 캡슐침대 옆에 캐비닛이 있어 물관=건을 보관하기에 좋다. 전자레인지 같은 전기제품은 없어 취사가 불가하나/ 인근에 편의점이 있어 편리하게 이용할 수 있다. 주차는 인근 공영주차장을 이용하면 한다.,65.98㎡,4,1,양실,불가(사전 확인 필요/ 원칙적으로 주변 유료공영주차장 사용),불가,16:00,11:00,가능(banpodong@thecapsule.co.kr),"<a href=""https://thecapsule.co.kr/banpo target=_blank"" title=""더캡슐 반포(으)로 이동"">https://thecapsule.co.kr/banpo/</a>",불가,없음,없음,"객실명:독채 숙소
객실크기:20평
객실수:0
기준인원:4최대인원:4
서울 중심부 강남 한복판에서 만나는 캡슐 스테이/ 더캡슐 반포 캡슐하우스입니다.
1층에는 아늑한 라운지/ 2층에는 수면을 위한 캡슐 공간이 준비되어 있어요.
샴푸/바디워시/드라이기가 구비된 샤워실/ 그리고 단독 화장실도 있습니다.
나 만의 공간/ 독채형 캡슐호텔을 만나 보세요.
비수기주중최소:110000(성수기: 130000)
비수기주말최소:155000(성수기: 175000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
","7일 전 : 20% 공제 후 환급
5일 전 : 40% 공제 후 환급
3일 전 : 60% 공제 후 환급
1일 전 또는 당일 : 환불 불가"
쿤하우스,010-9518-8894,서울특별시 용산구 후암로 91-20 (동자동),서울 후암동에 위치한 쿤하우스는 서울역 11번 출구에서 도보 3분 거리에 있어 교통 접근성이 좋다. 숙소는 3개의 방과 화장실로 구성되어 있고/ 집안 마당도 있어 상쾌함을 더해준다. 고급 호텔 침구류는 편안함과 아늑한 잠자리를 제공한다. 장기 숙박을 위한 생활 장비도 준비되어 있다. 도보 10분 거리에 남산타워/ 롯데마트/ 남대문 시장 등이 있어 이동이 편리하다.,독채 약 24평,8,3,양실,가능,가능,15:00,11:00,가능(0507-1309-8931),"<a href=""https://linktr.ee/insul._ target=_blank"" title=""쿤하우스(으)로 이동"">https://linktr.ee/insul._/</a>",불가,없음,없음,"객실명:쿤테라스(독채)
객실크기:18평
객실수:0
기준인원:2최대인원:5
거실/ 2개의 침실(퀸 사이즈 침대 2개)/ 부엌/ 욕실/ 넓은 테라스 공간/ 공용 루프탑의 공간으로 구성되어 있으며 장/단기 숙박을 위한 필요물품이 구비되어 있습니다.
비수기주중최소:230000(성수기: 300000)
비수기주말최소:350000(성수기: 350000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:쿤하우스(독채)
객실크기:24평
객실수:0
기준인원:2최대인원:8
단독주택 1층이용
비수기주중최소:300000(성수기: 500000)
비수기주말최소:700000(성수기: 800000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
","2주전 취소 시 100% 환불
1주일 전 취소시 50% 환불
5일전 취소시 30% 환불
3일전 취소시 10% 환불
당일 취소시 0% 환불"
명보,031-902-3517,경기도 고양시 일산동구 무궁화로75번길 6-13 (정발산동),명보는 경기도 고양시 일산동구 중심부에 자리한 숙소로/ 입지적 편리함과 세련된 스타일을 모두 갖춘 공간이다. 게스트룸 입구가 따로 있는 단독 숙소로서 편하게 이용할 수 있다. 킨텍스/ 차병원/ 국립암센터/ 아람누리/ MBC등이 인근에 있어 웨스턴돔과 라페스타를 이용하기에 좋다.,nan,5,3,양실,가능,가능,15:00-20:00,11:00,가능(031-902-3517),"<a href=""https://www.airbnb.co.kr/rooms/1042508225856852637 target=_blank"" title=""명보(으)로 이동"">https://www.airbnb.co.kr/rooms/1042508225856852637/</a>",가능,없음,없음,"객실명:객실
객실크기:0평
객실수:0
기준인원:2최대인원:2
침실 1개 침대 1개 욕실 1개
비수기주중최소:60000(성수기: 60000)
비수기주말최소:70000(성수기: 70000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
",nan
