명칭,전화번호,주소,개요,규모,수용 가능 인원,객실 수,객실 유형,주차 가능,조리 가능,체크인,체크아웃,예약 안내,예약안내 홈페이지,픽업서비스,식음료장,공용 샤워실,상세정보,환불규정
G게스트하우스,02-795-0015,서울특별시 용산구 이태원동 131-11,"박새로이와 조이서의 첫 만남 장소
영어로 도시 이름이 크게 쓰인 그라피티가 시선을 사로잡는 이 건물은 박새로이(박서준 분)와 조이서(김다미 분)가 처음 만났던 장소이다. 극 중에서는 ‘보광 고시원’이라는 이름으로 나온다. 현재 게스트하우스로 운영되고 있으며/ 옥상에서는 N서울타워와 이태원 전경이 한눈에 들어온다.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,없음,nan,nan
한옥펜션 더나인,nan,경상북도 경주시 서악동 391-3,"나혼자 산다
'나혼자 산다' 멤버들이 모두 함께 여행을 떠나 묵었던 한옥 펜션이다. 이곳의 가장 특별한 점은 내부에 수영장이 있다는 것이다. 아이들을 위한 수심이 낮은 수영장과 성인용 두 개의 수영장이 있고/ 자유롭게 오가며 이용이 가능하다. 타올이 제공되며 튜브를 대여해 편안하게 물놀이를 즐기기 좋다. 내부 또한 한옥의 멋을 살리면서도 편리하게 꾸며져 있고 모든 시설이 깔끔하다. 별도의 바비큐 공간도 갖추고 있다.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,없음,nan,nan
어느날문득제주,nan,제주특별자치도 제주시 구좌읍 한동리 11-34,"엑소 시우민 ‘이유(You)’ ! 
두 개의 독채로 운영 중인 펜션이다. 현관문 옆 냉장고에 시우민의 뮤직비디오 장면이 담긴 사진들을 볼 수 있다. 마룻바닥과 계단의 나뭇결/ 자연스러운 듯 세심하게 놓인 작은 소품 하나까지도 보는 이의 마음을 어루만져 주는 공간 안에서 진정한 휴식과 충전의 시간을 가질 수 있다.",nan,nan,nan,독채 펜션,있음,nan,16:00,10:30,nan,blog.naver.com/a-moon,nan,nan,없음,nan,nan
호텔크라페 성서점[한국관광 품질인증/Korea Quality],053-781-5577,대구광역시 달서구 성서공단로11길 6-4,호텔크라페 성서점은 대구 성서 산업단지와 가까운 곳에 위치한 부티크 호텔이다. 다양한 타입의 객실을 운영하고 있어 비즈니스 출장객과 가족 단위 고객이 이용하기에 펀리하다. 인근에 모다아울렛이 있어 쇼핑하기에 좋고/  차로 10분 거리에 영화․드라마 촬영지로 활용되는 계명대학교 성서캠퍼스가 있어 계명아트센터의 공연을 즐기기에도 좋다. 인근에 가을철 갈대밭 명소인 대명유수지가 있다.,7층,87,28,양실,가능,불가,15:00,12:00,가능(053-588-3300),https://m.booking.naver.com/booking/3/bizes/666860?area=plt,불가,있음,없음,"객실명:디럭스룸
객실크기:8평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:79000(성수기: 79000)
비수기주말최소:99000(성수기: 99000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:프리미엄룸
객실크기:8평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:89000(성수기: 89000)
비수기주말최소:109000(성수기: 109000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:풀빌라 스위트룸
객실크기:33평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:350000(성수기: 350000)
비수기주말최소:450000(성수기: 450000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:스위트A룸
객실크기:9평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:99000(성수기: 99000)
비수기주말최소:119000(성수기: 119000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:스위트B룸
객실크기:9평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:99000(성수기: 99000)
비수기주말최소:119000(성수기: 119000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:스위트 트윈룸
객실크기:9평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:109000(성수기: 109000)
비수기주말최소:129000(성수기: 129000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:로얄 스위트
객실크기:9평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:109000(성수기: 109000)
비수기주말최소:129000(성수기: 129000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
",사용예정일 1일전까지 취소 100% 환불
까사미니호텔[한국관광 품질인증/Korea Quality],054-777-3355,경상북도 경주시 금성로259번길 28,까사미니호텔은 경주 시내권역 유적지에 인접한 호텔로/ 첨성대/ 동궁월지/ 월정교/ 경주국립박물관 등 주요 관광지에 도보로 접근이 가능하다. 또한/ 터미널과 도보 3분 거리에 있고/ 최근 올 리모델링으로 새롭게 단장하여 깔끔하다.,nan,50,23,한실/양실,가능,불가,16:00,11:00,가능(054-777-3355),nan,불가,있음,있음,"객실명:한실4인
객실크기:11평
객실수:0
기준인원:4최대인원:4
null
비수기주중최소:120000(성수기: 150000)
비수기주말최소:180000(성수기: 190000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:한실2인
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:60000(성수기: 85000)
비수기주말최소:120000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:베이직 더블
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:60000(성수기: 85000)
비수기주말최소:120000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:베이직 트윈
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:60000(성수기: 85000)
비수기주말최소:120000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:스탠다드 트윈
객실크기:6평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:80000(성수기: 105000)
비수기주말최소:140000(성수기: 150000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",7일전 취소-100% 환불/ 5일전 취소-70%환불/ 3일전 취소-50% 환불/ 그 외 -0% 환불
스테이 구도[한국관광 품질인증/Korea Quality],010-8604-7327,전라남도 목포시 마인계터로11번길 4,구도는 목포 죽동 끝자락에 자리한 한옥스테이로/ 함께한 이들과 온전한 시간을 보내며 편안한 휴식을 할 수 있는 공간이다. 침실/ 거실/ 부엌/ 테라스/ 욕실/ 족욕탕과 마당으로 구성되어 있고/ 집이 앞마당과 뒷마당을 잇는 통로 역할을 하며 자연을 충만하게 담고 있다. 기와는 이웃집만큼 올라와 있고/ 담장은 동네를 닮은 색을 띠고 있어/ 낯설지만 낯익은 공간으로 다가온다.,nan,4,1,양실,가능,가능,15:00,11:00,가능(010-8604-7327),http://www.goodostay.com/booking,불가,있음,없음,"객실명:독채
객실크기:18평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:250000(성수기: 250000)
비수기주말최소:400000(성수기: 400000)
목욕시설:Y
욕조:Y
홈시어터:Y
에어컨:Y
TV:PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
","이용 10일 전까지 총 결제금액의 100% 환불/이용 9일 전까지 총 결제금액의 90% 환불/이용 8일 전까지 총 결제금액의 80% 환불/
이용 7일 전까지 총 결제금액의 70% 환불/이용 6일 전까지 총 결제금액의 60% 환불/이용 5일 전까지 총 결제금액의 50% 환불/
이용 4일 전까지 총 결제금액의 40% 환불/이용 3일 전까지변경 / 환불 불가"
스페이스 모다[한국관광 품질인증/Korea Quality],010-9952-0152,서울특별시 성북구 삼선교로6길 19-17,스페이스 모다는 서울 성북구 낙산공원 옆 성곽마을 골목안에 위치한 조용한 근대한옥으로/ 독채로 운영한다. 제로 웨이스트 숙소이자 passive house 로서 지속가능한 여행을 실천한다. 작은 마당이 여행객들의 마음을 쉬게 하는 쉼터가 되어준다. 도보 5분 거리에 노천카페와 식당/ 술집이 많아서 편하게 동네를 즐길 수 있고/ 지하철 한성대입구역도 있어 접근성이 좋다. 주차장은 좀 떨어져있다.,전체면적 74m²/ 객실면적 39m²,2,1,양실,가능,불가,15:00,11:00,가능(010-9952-0152),https://naver.me/FsKSQe5A https://airbnb.com/h/hanok-moda https://www.wehome.me/rooms/2012182,불가,없음,없음,"객실명:독채한옥모다
객실크기:11평
객실수:0
기준인원:2최대인원:0
null
비수기주중최소:189300(성수기: 0)
비수기주말최소:210000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",등록된 OTA 규정에 따릅니다.
스테이 초점[한국관광 품질인증/Korea Quality],010-4892-3473,전라남도 나주시 당가길 33-6,스테이 초점은 전라남도 나주의 한 작은 마을 가장 안쪽에 자리한 한옥스테이다. 오래된 구옥을 개조해 넓은 마당/ 누마루/ 노천탕/ 야외화로/ 거실/ 주방/ 침실 공간을 제공한다. 누마루에서는 차를 우리며 사색의 시간을/ 노천탕에서는 따뜻한 물 속에서 시원한 바람과 은은한 달빛을 느끼며 여유를 즐길 수 있다. 마당 한 켠에 마련된 야외화로는 감성의 시간을 선물한다.,객실면적 66.1 m²,4,1,양실,가능,불가,16:00,12:00,가능(010-4892-3473),https://booking.stayfolio.com/places/chojjeom/bookings/plugin?locale=ko,불가,없음,없음,"객실명:기본형
객실크기:20평
객실수:0
기준인원:4최대인원:0
null
비수기주중최소:330000(성수기: 390000)
비수기주말최소:390000(성수기: 450000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
","이용10일전까지 100%환불
이용9일전까지 90%환불
이용8일전까지 80%환불
이용7일전까지 70%환불
이용6일전까지 60%환불
이용5일전까지 50%환불
이용 4일전까지 40%환불
이용 3일전부터 변경/환불 불가"
블라우[한국관광 품질인증/Korea Quality],nan,경상북도 경주시 태종로699번길 31,경주 횡리단길 인근에 자리한 블라우는 유럽풍 느낌의 감성있는 게스트하우스다. 경주고속버스터미널에서 도보 5분 거리에 있어 교통이 편리하다. 1층에 넓은 카페 같은 느낌의 공용공간이 있다. 물품 보관 서비스 및 사전 신청시 무료 조식을 제공한다.,대지 217.5m²/ 연면적 457.84m²,31,14,한실/양실,가능,불가,16:00,11:00,가능(010-8590-5808),https://blaustay.modoo.at/?link=mx9eecvn,불가,있음,없음,"객실명:미니룸
객실크기:4평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:55000(성수기: 70000)
비수기주말최소:70000(성수기: 85000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:커플룸- 더블베드1
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:60000(성수기: 80000)
비수기주말최소:80000(성수기: 90000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:트윈룸-싱글베드2
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:65000(성수기: 80000)
비수기주말최소:85000(성수기: 95000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:3인 트리플룸(더블1/ 싱글1)
객실크기:7평
객실수:0
기준인원:3최대인원:0
null
비수기주중최소:85000(성수기: 110000)
비수기주말최소:110000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:4인 패밀리룸 더블베드2
객실크기:8평
객실수:0
기준인원:4최대인원:0
null
비수기주중최소:110000(성수기: 140000)
비수기주말최소:130000(성수기: 160000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
","체크인일 기준 7일 전 : 100% 환불
체크인일 기준 6 ~ 4일 전 : 50% 환불
체크인일 기준 3일 전 ~ 당일 및 No-Show : 환불 불가
취소/ 환불 시 수수료가 발생할 수 있습니다"
메종미니호텔[한국관광 품질인증/Korea Quality],010-3517-6319,경상북도 경주시 태종로699번길 24,경주 메종미니호텔은 경주고속버스터미널과 황리단길이 도보 10분 이내 거리에 있는 숙박업소다. 가장 깨끗하고 편안한 잠자리를 제공하기 위해 객실의 침구류를 매일 교체하고/ 객실 관리자의 추가 점검 후 객실 예약을 받는다. 1층에 짐보관룸과 공용부엌 등이 있다.,nan,46,20,양실,가능,불가,16:00,11:00,가능(054-745-3232/ 010-3517-6319),http://maisonht.kr,불가,있음,없음,"객실명:특실
객실크기:13평
객실수:0
기준인원:4최대인원:5
null
비수기주중최소:140000(성수기: 160000)
비수기주말최소:160000(성수기: 170000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:더블룸
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:60000(성수기: 110000)
비수기주말최소:110000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:트윈룸
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:60000(성수기: 110000)
비수기주말최소:110000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:패밀리 트윈룸
객실크기:6평
객실수:0
기준인원:3최대인원:3
null
비수기주중최소:90000(성수기: 130000)
비수기주말최소:130000(성수기: 150000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
","7일전 취소 시 전액 환불/ 3일전 취소 시 50%환불/
2일전/ 1일 전/ 당일 취소 시 환불이 불가합니다."
스위트룸[한국관광 품질인증/Korea Quality],010-4244-0608,서울특별시 마포구 와우산로35길 53 낙원주택,스위트룸는 서울 지하철 홍대입구역 7번 출구 바로 앞에 위치한 게스트하우스다. 방 안에 세탁기/ 케이블TV/ 테이블/ 의자가/ 주방에는 전자렌지/ 인덕션/ 냉장고 등이 있다. 같은 건물에 주인이 거주하고 있어 숙박기간 동안 필요한 물품을 빌려줄 수 있다. 무료 주차가 가능하고/ 객실이 4층에 위치하는 반면 엘리베이터가 없다.,80㎡,4,1,양실,가능,불가,16:00,11:00,가능(010-4244-0608),https://www.wehome.me/rooms/2011817,불가,없음,없음,"객실명:독채
객실크기:24평
객실수:0
기준인원:4최대인원:0
null
비수기주중최소:120000(성수기: 140000)
비수기주말최소:140000(성수기: 160000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:취사용품:테이블:Y
드라이기:Y
",2주 전 취소 (Strong Strict) : 체크인 14일 전까지 취소할 경우/ 전액 환불
바투 스테이[한국관광 품질인증/Korea Quality],010-2335-6755,서울특별시 마포구 연남로1길 67-5,바투 스테이는 서울 지하철 홍대입구역 1번 출구에서 도보 12분 거리에 있는 게스트하우스로/ 도미토리/ 싱글룸/ 더블룸 등 다양한 타입의 객실을 운영한다. 외국인 관광객을 위해 영어로 자체 로컬 컨텐츠 프로그램을 진행하고/ 지역사회에 정기적으로 기여하기 위한 행사도 추진하고 있다. 도보로 홍대거리를 즐길 수 있고/ 차량 15분 거리에는 하늘공원과 노을공원 등이 있는 월드컵공원이 자리하고 있다.,nan,20,4,양실,불가,불가,16:00,12:00,가능(010-2335-6755),https://www.booking.com/hotel/kr/batwo-stay.html?lang=xu,불가,있음,없음,"객실명:4인실 도미토리
객실크기:0평
객실수:0
기준인원:4최대인원:0
null
비수기주중최소:27000(성수기: 0)
비수기주말최소:27000(성수기: 0)
목욕시설:욕조:홈시어터:에어컨:TV:PC:케이블설치:인터넷:냉장고:세면도구:소파:취사용품:테이블:드라이기:Y
객실명:2인실 여성 전용 도미토리
객실크기:0평
객실수:0
기준인원:2최대인원:0
null
비수기주중최소:30000(성수기: 0)
비수기주말최소:30000(성수기: 0)
목욕시설:욕조:홈시어터:에어컨:TV:PC:케이블설치:인터넷:냉장고:세면도구:소파:취사용품:테이블:드라이기:Y
객실명:트윈 디럭스
객실크기:0평
객실수:0
기준인원:3최대인원:0
null
비수기주중최소:80000(성수기: 0)
비수기주말최소:80000(성수기: 0)
목욕시설:욕조:홈시어터:에어컨:TV:PC:케이블설치:인터넷:냉장고:세면도구:소파:취사용품:테이블:드라이기:Y
객실명:더블룸
객실크기:0평
객실수:0
기준인원:2최대인원:0
null
비수기주중최소:66000(성수기: 0)
비수기주말최소:66000(성수기: 0)
목욕시설:욕조:홈시어터:에어컨:TV:PC:케이블설치:인터넷:냉장고:세면도구:소파:취사용품:테이블:드라이기:Y
",체크인 당일 제외 전액 환불(추후 변경가능)
엘리야리조트[한국관광 품질인증/Korea Quality],0507-1334-5921,인천광역시 강화군 해안남로 2782-24,엘리야리조트는 강화도에 자리한 오션뷰 숙소로/ 시원한 바다와 낙조를 감상할 수 있다. 기본 스탠다드룸부터 소가족이 이용하기에 좋은 디럭스와 디럭스루프탑/ 가족 모임에 적합한 디럭스 가든/ 두가족 이상이 함께 사용할 수 있고 옥상잔디정원을 갖춘 복층 구조의 그랜드스위트까지 다양한 객실을 구비하고 있다. 야외정원/ 산책로/ 유료 수영장과 야외 바비큐장을 운영한다.,nan,nan,38,한실/양실,가능,가능,15:00,11:00,가능(0507-1334-5921),http://www.elijahresort.com,불가,있음,없음,"객실명:리조트동 그랜드 스위트
객실크기:40평
객실수:0
기준인원:6최대인원:8
null
비수기주중최소:470000(성수기: 700000)
비수기주말최소:550000(성수기: 700000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:리조트동 디럭스 루프탑
객실크기:30평
객실수:0
기준인원:4최대인원:5
null
비수기주중최소:320000(성수기: 550000)
비수기주말최소:380000(성수기: 550000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:리조트동 스탠다드
객실크기:25평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:250000(성수기: 450000)
비수기주말최소:320000(성수기: 450000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:리조트동 디럭스
객실크기:30평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:330000(성수기: 550000)
비수기주말최소:390000(성수기: 550000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:리조트동 디럭스가든
객실크기:30평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:420000(성수기: 600000)
비수기주말최소:450000(성수기: 600000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:별관동 디럭스
객실크기:28평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:300000(성수기: 500000)
비수기주말최소:360000(성수기: 500000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:별관동 스위트
객실크기:32평
객실수:0
기준인원:6최대인원:8
null
비수기주중최소:380000(성수기: 620000)
비수기주말최소:460000(성수기: 620000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
","당일예약/ 당일취소 시에도 업체 규정에 따라 취소수수료가 적용될 수 있습니다.
단순변심/ 고객사정으로 인한 취소 시 취소환불수수료가 적용됩니다.

- 사용 예정일 11일 전까지 취소 또는 계약체결당일 취소 시 100%환급 
- 사용 예정일 10일 전까지 취소 시 10% 공제 후 환급 
- 사용 예정일  9일 전까지 취소 시 10% 공제 후 환급 
- 사용 예정일  8일 전까지 취소 시 20% 공제 후 환급
- 사용 예정일  7일 전까지 취소 시 30% 공제 후 환급 
- 사용 예정일  6일 전까지 취소 시 40% 공제 후 환급
- 사용 예정일  5일 전까지 취소 시 50% 공제 후 환급 
- 사용 예정일  4일 전까지 취소 시 60% 공제 후 환급 
- 사용 예정일  3일 전까지 취소 시 70% 공제 후 환급
- 사용 예정일  2일 전까지 취소 시 80% 공제 후 환급 
- 사용 예정일  1일 전까지 취소 시 90% 공제 후 환급
- 사용 예정일 당일 취소 시 환급액 없음."
하늘꼬마키즈풀빌라[한국관광 품질인증/Korea Quality],010-3889-7905,경상남도 하동군 경서대로 1943-15,경상남도 하동에 자리한 하늘꼬마키즈풀빌라는 아이들과 안전하게 즐길 수 있는 가족형 키즈 펜션이다. 다양한 놀이 공간과 장난감/ 실내외 수영장이 있어 아이들이 마음 놓고 뛰어놀 수 있다.,75평(248m²),60,3,한실/양실,가능,가능,15:00,11:00,가능(010-3889-7905),https://skykids.modoo.at/?link=8xm27pju,불가,있음,없음,"객실명:핑크동
객실크기:75평
객실수:0
기준인원:20최대인원:20
null
비수기주중최소:530000(성수기: 650000)
비수기주말최소:650000(성수기: 800000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:오렌지동
객실크기:75평
객실수:0
기준인원:20최대인원:20
null
비수기주중최소:530000(성수기: 650000)
비수기주말최소:650000(성수기: 800000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:블루동
객실크기:75평
객실수:0
기준인원:20최대인원:20
null
비수기주중최소:530000(성수기: 650000)
비수기주말최소:650000(성수기: 800000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
","1. 예약은 입금과 동시에 완료되며 신청 후 2시간 내 입금확인이 되지 않으면 자동 취소 됩니다.
2. 입금자 성명란에 예약자 성함과 다른 이름으로 송금시 꼭 알려주세요.
3. 환불 처리시 입금자명으로 송금됩니다.
4. 예약 당일 환불시에도 10%의 위약금이 발생될 수 있으니 신중한 예약 부탁 드립니다.
5. 입실 전날과 당일 이용 예약은 입실 날짜 변경과 환불 요구가 인정되지 않으니 유념해 주세요.
6. 예약 당일부터 24시간까지가 1일이며 그 이후 24시간 경과시 1일씩 계산합니다."
